AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,18070000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,18070000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,17472000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,18070000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,17472000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV. EVA PERON AL 2200,114.0,210000.0,14595000.0,1842.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,18070000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,17472000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV. EVA PERON AL 2200,114.0,210000.0,14595000.0,1842.0,0,,67,SEGUNDO,FLORES SUR,7
AVENIDA VARELA 1262FLORES GALERIA DE 5 LOCALES A*,164.0,200000.0,13900000.0,1220.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21892500.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,14386500.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,436.0,315000.0,21168000.0,722.0,0,,67,SEGUNDO,FLORES SUR,7
AV CARABOBO 500,153.0,207000.0,13910400.0,1353.0,0,,67,SEGUNDO,FLORES SUR,7
AV EVA PERON 4100,322.0,390000.0,27105000.0,1211.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,18070000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV SAN PEDRITO,300.0,260000.0,17472000.0,867.0,0,,67,SEGUNDO,FLORES SUR,7
AV. EVA PERON AL 2200,114.0,210000.0,14595000.0,1842.0,0,,67,SEGUNDO,FLORES SUR,7
AVENIDA VARELA 1262FLORES GALERIA DE 5 LOCALES A*,164.0,200000.0,13900000.0,1220.0,0,,67,SEGUNDO,FLORES SUR,7
