AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1100,400.0,750000.0,58687500.0,1875.0,0,,78,TERCER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1100,400.0,750000.0,58687500.0,1875.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 11000,237.0,660000.0,54120000.0,2785.0,0,,82,CUARTO,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1100,400.0,750000.0,58687500.0,1875.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 11000,237.0,660000.0,54120000.0,2785.0,0,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1300,257.0,420000.0,26460000.0,1634.0,40,NO,63,PRIMER,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1100,400.0,750000.0,58687500.0,1875.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 11000,237.0,660000.0,54120000.0,2785.0,0,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1300,257.0,420000.0,26460000.0,1634.0,40,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1300,260.0,360000.0,29520000.0,1385.0,43,,82,CUARTO,COLEGIALES,13
AGUILAR 2690,30.0,195000.0,15990000.0,6500.0,20,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1000,186.0,415000.0,26145000.0,2231.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1000,162.0,790000.0,61817500.0,4876.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,79000.0,4977000.0,488.0,5,NO,63,PRIMER,COLEGIALES,13
ALVAREZ THOMAS 1002,162.0,790000.0,64780000.0,4876.0,5,,82,CUARTO,COLEGIALES,13
ALVAREZ THOMAS 1100,237.0,790000.0,61817500.0,3333.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 1100,400.0,750000.0,58687500.0,1875.0,0,,78,TERCER,COLEGIALES,13
ALVAREZ THOMAS 11000,237.0,660000.0,54120000.0,2785.0,0,,82,CUARTO,COLEGIALES,13
